"Time ,""638de53168f31919048f189d"; 63932c6e68f319085df375b5 / B2_solar_x2_03;" Soil_tension / SoilHumiditySensor"",""638de53168f31919048f189d"; 63932c6e68f319085df375b7 / B2_solar_x2_03;" Resistance / "",""638de53168f31919048f189d"; 63932c6e68f319085df375b9 / B2_solar_x2_03;" Soil_temperature / SoilThermometer"",""638de56a68f31919048f189e"; 63932ce468f319085df375c9 / B3_solar_x1_02;" Soil_tension / SoilHumiditySensor"",""638de56a68f31919048f189e"; 63932ce468f319085df375cb / B3_solar_x1_02;" Resistance / "",""638de57568f31919048f189f"; 63932c3668f319085df375ab / B4_solar_x1_03;" Soil_tension / SoilHumiditySensor"",""638de57568f31919048f189f"; 63932c3668f319085df375ad / B4_solar_x1_03;" Resistance / "",""638de57568f31919048f189f"; 63932c3668f319085df375af / B4_solar_x1_03;" Soil_temperature / SoilThermometer"""
2023-02-09T21:20:00+01:00,0,52.2,12.5,8.4,96.1,9.1,110.3,12.9;;;;;;;;;;;;;;;;
2023-02-09T21:30:00+01:00,0,51.7,12.5,8,94.5,9.1,110.2,12.8;;;;;;;;;;;;;;;;
2023-02-09T21:40:00+01:00,0,51.7,12.5,7.9,93.9,9.1,109.1,12.9;;;;;;;;;;;;;;;;
2023-02-09T21:50:00+01:00,0,51.7,12.5,7.9,93.9,9.1,109.1,12.9;;;;;;;;;;;;;;;;
2023-02-09T22:00:00+01:00,0,52.2,12.4,7.6,92.8,9.1,109,12.8;;;;;;;;;;;;;;;;
2023-02-09T22:10:00+01:00,0,51.7,12.4,7.6,92.7,9,107.9,12.8;;;;;;;;;;;;;;;;
2023-02-09T22:20:00+01:00,0,52.2,12.3,7.6,92.7,9,107.9,12.9;;;;;;;;;;;;;;;;
2023-02-09T22:30:00+01:00,0,51.7,12.3,7.5,92.1,9,107.3,12.8;;;;;;;;;;;;;;;;
2023-02-09T22:40:00+01:00,0,51.7,12.3,7.5,92.1,9,107.3,12.8;;;;;;;;;;;;;;;;
2023-02-09T22:50:00+01:00,0,52.2,12.3,7.3,91.5,9,106.7,12.8;;;;;;;;;;;;;;;;
2023-02-09T23:00:00+01:00,0,51.7,12.2,7.1,90.4,9,106.7,12.8;;;;;;;;;;;;;;;;
2023-02-09T23:10:00+01:00,0,51.2,12.2,7.1,90.4,9,106.7,12.8;;;;;;;;;;;;;;;;
2023-02-09T23:20:00+01:00,0,51.7,12.2,6.9,89.8,8.9,106.1,12.8;;;;;;;;;;;;;;;;
2023-02-09T23:30:00+01:00,0,51.7,12.2,6.8,89.3,8.9,105.5,12.8;;;;;;;;;;;;;;;;
2023-02-09T23:40:00+01:00,0,51.7,12.1,6.8,89.3,8.9,105.5,12.8;;;;;;;;;;;;;;;;
2023-02-09T23:50:00+01:00,0,51.7,12.1,6.8,89.3,8.9,105.5,12.7;;;;;;;;;;;;;;;;
2023-02-10T00:00:00+01:00,0,51.7,12.1,6.8,89.2,8.9,105.5,12.7;;;;;;;;;;;;;;;;
2023-02-10T00:10:00+01:00,0,52.2,12.1,6.6,88.2,8.9,104.4,12.6;;;;;;;;;;;;;;;;
2023-02-10T00:20:00+01:00,0,51.7,12,6.6,88.2,8.8,104.3,12.6;;;;;;;;;;;;;;;;
2023-02-10T00:30:00+01:00,0,52.2,12,6.6,88.2,8.8,104.3,12.6;;;;;;;;;;;;;;;;
2023-02-10T00:40:00+01:00,0,52.2,12,6.5,88.1,8.8,104.3,12.6;;;;;;;;;;;;;;;;
2023-02-10T00:50:00+01:00,0,51.7,12,6.4,87.6,8.8,103.8,12.6;;;;;;;;;;;;;;;;
2023-02-10T01:00:00+01:00,0,52.2,12,6.5,88.1,8.8,103.8,12.6;;;;;;;;;;;;;;;;
2023-02-10T01:10:00+01:00,0,52.2,11.9,6.4,87.5,8.8,103.2,12.6;;;;;;;;;;;;;;;;
